# DM_mass_GeV = 5.000000e-02
# DM_sigma_cm2 = 1.000000e-35
# total_trajectories = 58109
# captured_particles = 10054
# bincount_integration = conservative-hermite-radial-v1
# bincount_dense_position_tolerance_km = 1.391400e+00
# capture_rate = 0.17301967
# capture_rate_raw = 0.17301967
# capture_rate_err = 0.00156918
# capture_rate_raw_err = 0.00156918
# capture_rate_CI_95_lower = 0.16996571
# capture_rate_CI_95_upper = 0.17611686
# capture_rate_raw_CI_95_lower = 0.16996571
# capture_rate_raw_CI_95_upper = 0.17611686
# valid_trajectories = 58058
# completed_outward_escapes = 48004
# unresolved_not_captured_trajectories = 51
# numerical_failures = 56
# computational_truncations = 0
# initial_shift_failures = 0
# final_reflection_shift_failures = 0
# normal_mode_mpi_sync_interval = 64
# mpi_sync_rounds = 186
# final_mpi_round_trajectories = 256
# mpi_tail_trajectories = 10493
# capture_target_overshoot = 54
# total_scatterings = 129604
# average_scatterings = 2.230360185169
# simulation_time_seconds = 11.080737000000
# capture_rate_valid = 0.17317166
# capture_rate_valid_err = 0.00157042
# capture_rate_valid_CI_95_lower = 0.17011529
# capture_rate_valid_CI_95_upper = 0.17627127
# numerical_failure_rate = 0.00096371
# not_captured_bincount_samples = 48004
# excluded_incomplete_not_captured = 51
# bin_index  cap_dt[s]  cap_v2dt[km2/s]  cap_err_dt[s]  cap_err_v2dt[km2/s]  not_cap_dt[s]  not_cap_v2dt[km2/s]  not_cap_err_dt[s]  not_cap_err_v2dt[km2/s]
63	1.8891744735e+03	6.8063231175e+09	8.7314716108e+01	3.3946460690e+08	2.6816874264e+02	1.4222409510e+09	2.8427142509e+01	1.6210107110e+08
64	1.8939472148e+03	6.7228316427e+09	8.7749692625e+01	3.2878423883e+08	2.5980022591e+02	1.4366227836e+09	2.6574911863e+01	1.5791749573e+08
65	1.9335059539e+03	6.7707724714e+09	8.6777462328e+01	3.2648412040e+08	2.6390044739e+02	1.4808007498e+09	2.8144879907e+01	1.6488826020e+08
66	2.0460621463e+03	7.0079324654e+09	9.1736183694e+01	3.1846646402e+08	2.6778677557e+02	1.4936028426e+09	2.7023837593e+01	1.5710363765e+08
67	2.2019465647e+03	7.4436186368e+09	1.0072470503e+02	3.4013015160e+08	2.5909305513e+02	1.4331890951e+09	2.4955276638e+01	1.4487992529e+08
68	2.3379114039e+03	7.8217660977e+09	1.0603188885e+02	3.4672480315e+08	2.5973404157e+02	1.3946382498e+09	2.4806351219e+01	1.3311064346e+08
69	2.3352833493e+03	7.7811457118e+09	1.0335061345e+02	3.3230350925e+08	3.0369607415e+02	1.6996134645e+09	3.0096420519e+01	1.7678022203e+08
70	2.3657357630e+03	7.9838072761e+09	9.9598251243e+01	3.4295914842e+08	3.3251802342e+02	1.8924309015e+09	3.4162173126e+01	2.0751426090e+08
71	2.4524591818e+03	7.9806451976e+09	1.0448794501e+02	3.3084295172e+08	3.4711593751e+02	1.8256056087e+09	3.5637051464e+01	1.7874856695e+08
72	2.5593421323e+03	8.3976743703e+09	1.1093817669e+02	3.6666649256e+08	3.5386328012e+02	1.8400056246e+09	3.5573576060e+01	1.8252168686e+08
