# DaMaSCUS-SUN evaporation times
# format_version = 3
# DM_mass_GeV = 1.000000e-02
# DM_sigma_cm2 = 1.000000e-35
# sorted_by = lifetime_unbinding_sec rank trajectory_id
# rank trajectory_id lifetime_unbinding_sec
0	1789	2.6437071189e+01
2	11482	2.6580958715e+01
0	14409	2.6725196199e+01
1	16794	2.6815476660e+01
3	3641	2.6816420131e+01
1	11023	2.6817338976e+01
2	7887	2.6835163249e+01
0	8722	2.7030006715e+01
0	16423	2.7073125257e+01
1	6407	2.7180005985e+01
1	2301	2.7180324694e+01
2	11704	2.7184344339e+01
2	2735	2.7190121603e+01
3	1241	2.7202806887e+01
0	7097	2.7336124887e+01
1	12000	2.7393768552e+01
2	6028	2.7435210186e+01
3	4358	2.7472031703e+01
0	9000	2.7493345633e+01
0	16000	2.7547083201e+01
1	13680	2.7661282561e+01
3	4259	2.7715602594e+01
3	9009	2.7737360834e+01
2	11315	2.7819029772e+01
1	334	2.7843043660e+01
3	2963	2.8036679475e+01
0	1830	2.8063414055e+01
3	8953	2.8092670762e+01
3	11901	2.8246713730e+01
3	4247	2.8263343504e+01
1	16087	2.8290235917e+01
2	1270	2.8313847056e+01
1	16925	2.8481456757e+01
2	2231	2.8490715850e+01
1	12207	2.8496304559e+01
1	5496	2.8550575712e+01
1	6364	2.8587560350e+01
0	2228	2.8608316055e+01
3	4906	2.8645802099e+01
0	14156	2.8650554114e+01
0	6697	2.8758072694e+01
0	11523	2.8774014301e+01
2	14283	2.8784177967e+01
3	15323	2.8790320952e+01
3	11630	2.8794675377e+01
2	15707	2.8836036134e+01
2	13435	2.8860372931e+01
1	6826	2.8871719379e+01
2	4889	2.8945751672e+01
3	14520	2.8956554659e+01
1	13247	2.8976381690e+01
3	8016	2.9009421995e+01
2	3357	2.9124930547e+01
3	17188	2.9154655424e+01
1	7196	2.9191163442e+01
3	6847	2.9224339764e+01
1	10919	2.9234665392e+01
1	4164	2.9254564317e+01
